ID,long,lat,proptype,propstatus,stories,MIN_NO,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_RAILS,MIN_PORCH,MIN_PORJUNK,MIN_CHIMN,MIN_PAINT,MIN_GUTTER,MAJ_NO,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_CHIMN,YARD_SATIS,YARD_MOW,YARD_OVRGR,YARD_VHINOP,YARD_VHPARK,YARD_GRCOV,YARD_MAJCL,GeneralCon,Pic1,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,Landlord
sample_0246,-83.38507318,33.95709125,Single family (no garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077315?filename=communitymapuga/attachments/1468075580733.jpg,0,0,0,Standard,0,1
sample_0247,-83.39380667,33.95729534,Single family (no garage),OCCUP,two,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077317?filename=communitymapuga/attachments/1468076644453.jpg,2,0,2,Substandard,0,0
sample_0248,-83.39364949,33.95733492,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077321?filename=communitymapuga/attachments/1468076870448.jpg,0,0,0,Standard,0,0
sample_0249,-83.39114583,33.95566676,Duplex,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077323?filename=communitymapuga/attachments/1468077283363.jpg,0,0,0,Standard,0,0
sample_0250,-83.39653886,33.95575749,Duplex,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077324?filename=communitymapuga/attachments/1468077408782.jpg,0,0,0,Standard,0,1
sample_0251,-83.38697343,33.95683109,Duplex,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077326?filename=communitymapuga/attachments/1468077471550.jpg,0,0,0,Standard,0,0
sample_0252,-83.3950893,33.95719413,Duplex,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077330?filename=communitymapuga/attachments/1468077538796.jpg,0,0,0,Standard,0,0
sample_0253,-83.39569203,33.95719871,Duplex,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077331?filename=communitymapuga/attachments/1468077595247.jpg,0,0,0,Standard,0,0
sample_0254,-83.385535,33.95697483,Duplex,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077332?filename=communitymapuga/attachments/1468077654518.jpg,0,0,0,Standard,0,0
sample_0255,-83.39516444,33.95706362,Single family (no garage),OCCUP,one,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077333?filename=communitymapuga/attachments/1468075362012.jpg,3,0,3,Substandard,1,0
sample_0256,-83.38840386,33.95703495,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077338?filename=communitymapuga/attachments/1468075784960.jpg,1,0,1,Standard,0,0
sample_0257,-83.39174262,33.95716267,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Good,http://classic.ona.io/api/v1/files/2077339?filename=communitymapuga/attachments/1468073950280.jpg,1,0,1,Standard,1,0
sample_0258,-83.39087817,33.95703754,Apartment,OCCUP,one,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077340?filename=communitymapuga/attachments/1468076257895.jpg,4,1,5,Dilapidated,2,0
sample_0259,-83.38874264,33.95695546,Duplex,OCCUP,two,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077341?filename=communitymapuga/attachments/1468074718830.jpg,6,1,7,Dilapidated,0,0
sample_0260,-83.39180123,33.95733163,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077343?filename=communitymapuga/attachments/1468076531048.jpg,1,0,1,Standard,0,0
sample_0261,-83.3848926,33.95726112,Single family (no garage),OCCUP,one,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077344?filename=communitymapuga/attachments/1468074578217.jpg,8,1,9,Dilapidated,1,0
sample_0262,-83.39498221,33.95736871,Single family (no garage),OCCUP,one,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,http://classic.ona.io/api/v1/files/2077345?filename=communitymapuga/attachments/1468076832534.jpg,4,0,4,Dilapidated,1,0
sample_0263,-83.39389256,33.95713033,Single family (no garage),OCCUP,one,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077346?filename=communitymapuga/attachments/1468075259997.jpg,5,1,6,Dilapidated,1,0
sample_0264,-83.38786848,33.95725333,Single family (no garage),OCCUP,one,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077347?filename=communitymapuga/attachments/1468075126066.jpg,3,1,4,Substandard,0,1
sample_0265,-83.39583281,33.95706331,Single family (no garage),OCCUP,one,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Poor,http://classic.ona.io/api/v1/files/2077348?filename=communitymapuga/attachments/1468077109814.jpg,5,1,6,Dilapidated,1,0
sample_0266,-83.39308508,33.95704363,Single family (no garage),OCCUP,one,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077349?filename=communitymapuga/attachments/1468075434334.jpg,1,2,3,Dilapidated,0,0
sample_0267,-83.39365778,33.95718929,Single family (garage),OCCUP,one,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077350?filename=communitymapuga/attachments/1468077450611.jpg,3,1,4,Substandard,2,1
sample_0268,-83.38813247,33.95710254,Single family (garage),OCCUP,one,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077351?filename=communitymapuga/attachments/1468076014079.jpg,1,0,1,Standard,0,0
sample_0269,-83.39099559,33.9573769,Single family (no garage),VACANT1,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Poor,http://classic.ona.io/api/v1/files/2077352?filename=communitymapuga/attachments/1468075971177.jpg,0,8,8,Dilapidated,2,0
sample_0270,-83.39144164,33.95723349,Single family (no garage),OCCUP,one,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077353?filename=communitymapuga/attachments/1468079194423.jpg,4,0,4,Dilapidated,1,0
sample_0271,-83.39321572,33.95742223,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077354?filename=communitymapuga/attachments/1468076239608.jpg,2,0,2,Substandard,0,0
sample_0272,-83.38413935,33.95688647,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Fair,http://classic.ona.io/api/v1/files/2077355?filename=communitymapuga/attachments/1468076233549.jpg,2,0,2,Substandard,1,0
sample_0273,-83.39419255,33.9570551,Single family (no garage),OCCUP,one,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077356?filename=communitymapuga/attachments/1468079581311.jpg,3,0,3,Substandard,1,0
sample_0274,-83.39095706,33.95755933,Vacant,UNKNOWN,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077357?filename=communitymapuga/attachments/1468076375759.jpg,0,0,0,Standard,0,0
sample_0275,-83.38549173,33.95716175,Single family (no garage),OCCUP,one,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Fair,http://classic.ona.io/api/v1/files/2077358?filename=communitymapuga/attachments/1468076530425.jpg,1,0,1,Standard,2,0
sample_0276,-83.39467848,33.95700634,Single family (no garage),OCCUP,one,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Fair,http://classic.ona.io/api/v1/files/2077359?filename=communitymapuga/attachments/1468079750324.jpg,3,0,3,Substandard,2,0
sample_0277,-83.38176443,33.95697512,Single family (no garage),OCCUP,one,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077360?filename=communitymapuga/attachments/1468076895827.jpg,2,0,2,Substandard,0,0
sample_0278,-83.39404256,33.95709273,Single family (no garage),OCCUP,one,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077361?filename=communitymapuga/attachments/1468076798041.jpg,2,1,3,Substandard,0,0
sample_0279,-83.39316065,33.95726268,Single family (no garage),OCCUP,one,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077366?filename=communitymapuga/attachments/1468077108580.jpg,6,0,6,Dilapidated,0,0
sample_0280,-83.38516366,33.95733185,Single family (no garage),VACANT1,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077367?filename=communitymapuga/attachments/1468077418210.jpg,1,2,3,Dilapidated,0,0
sample_0281,-83.3835433,33.95710536,Single family (no garage),OCCUP,one,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Good,http://classic.ona.io/api/v1/files/2077368?filename=communitymapuga/attachments/1468077425193.jpg,3,1,4,Substandard,2,0
sample_0282,-83.3832493,33.95716742,Single family (no garage),OCCUP,one,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077369?filename=communitymapuga/attachments/1468077822747.jpg,3,0,3,Substandard,0,1
sample_0283,-83.3834253,33.95743721,Apartment,OCCUP,one,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077370?filename=communitymapuga/attachments/1468080555442.jpg,5,0,5,Dilapidated,1,0
sample_0284,-83.39161036,33.95747539,Single family (no garage),OCCUP,one,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077372?filename=communitymapuga/attachments/1468077646062.jpg,3,0,3,Substandard,0,0
sample_0285,-83.3954704,33.95749539,Single family (no garage),OCCUP,one,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077374?filename=communitymapuga/attachments/1468080894391.jpg,3,0,3,Substandard,1,0
sample_0286,-83.38426594,33.9572759,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077379?filename=communitymapuga/attachments/1468077826698.jpg,3,0,3,Substandard,0,0
sample_0287,-83.38449331,33.95741218,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Fair,http://classic.ona.io/api/v1/files/2077380?filename=communitymapuga/attachments/1468078960410.jpg,1,0,1,Standard,1,0
sample_0288,-83.38454286,33.95755475,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Fair,http://classic.ona.io/api/v1/files/2077382?filename=communitymapuga/attachments/1468081068305.jpg,1,0,1,Standard,2,0
sample_0289,-83.38526561,33.95716684,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077383?filename=communitymapuga/attachments/1468078010230.jpg,4,0,4,Dilapidated,0,0
sample_0290,-83.38229014,33.95716329,Duplex,OCCUP,one,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077384?filename=communitymapuga/attachments/1468079541536.jpg,6,1,7,Dilapidated,1,1
sample_0291,-83.387852,33.95050846,Duplex,OCCUP,one,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077385?filename=communitymapuga/attachments/1468081250871.jpg,2,0,2,Substandard,1,1
sample_0292,-83.39495642,33.95059541,Duplex,OCCUP,two,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077392?filename=communitymapuga/attachments/1468073202188.jpg,3,0,3,Substandard,0,0
sample_0293,-83.39306584,33.95283427,Single family (no garage),OCCUP,one,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077393?filename=communitymapuga/attachments/1468079730187.jpg,2,1,3,Substandard,0,0
sample_0294,-83.39587389,33.95277659,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077394?filename=communitymapuga/attachments/1468078184130.jpg,2,0,2,Substandard,0,1
sample_0295,-83.39310925,33.95296398,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077395?filename=communitymapuga/attachments/1468081488543.jpg,2,0,2,Substandard,0,1
sample_0296,-83.39282139,33.95286402,Single family (no garage),OCCUP,two,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077396?filename=communitymapuga/attachments/1468073517685.jpg,4,0,4,Dilapidated,0,0
sample_0297,-83.39367598,33.95084106,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Good,http://classic.ona.io/api/v1/files/2077398?filename=communitymapuga/attachments/1468078383409.jpg,4,1,5,Dilapidated,1,1
sample_0298,-83.39531323,33.95100113,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077404?filename=communitymapuga/attachments/1468078685563.jpg,4,0,4,Dilapidated,0,1
sample_0299,-83.39044945,33.95574229,Duplex,OCCUP,two,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077406?filename=communitymapuga/attachments/1468073862835.jpg,4,0,4,Dilapidated,0,1
sample_0300,-83.39612721,33.95543143,Apartment,OCCUP,one,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077411?filename=communitymapuga/attachments/1468080542828.jpg,2,0,2,Substandard,0,0
sample_0301,-83.38924028,33.95538616,Duplex,OCCUP,two,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077412?filename=communitymapuga/attachments/1468079032892.jpg,5,0,5,Dilapidated,0,0
sample_0302,-83.38804522,33.95532498,Duplex,OCCUP,one,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077413?filename=communitymapuga/attachments/1468083176350.jpg,1,0,1,Standard,1,0
sample_0303,-83.39007859,33.95535311,Single family (no garage),OCCUP,one,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077414?filename=communitymapuga/attachments/1468080944327.jpg,3,0,3,Substandard,0,0
sample_0304,-83.39265916,33.95572065,Duplex,OCCUP,one,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077419?filename=communitymapuga/attachments/1468083889980.jpg,8,0,8,Dilapidated,0,0
sample_0305,-83.39511869,33.95564321,Single family (no garage),OCCUP,one,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077420?filename=communitymapuga/attachments/1468079657809.jpg,4,1,5,Dilapidated,0,0
sample_0306,-83.3847001,33.9554209,Apartment,OCCUP,one,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Poor,http://classic.ona.io/api/v1/files/2077422?filename=communitymapuga/attachments/1468081282962.jpg,6,1,7,Dilapidated,1,0
sample_0307,-83.39598102,33.95569302,Duplex,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077425?filename=communitymapuga/attachments/1468074036135.jpg,0,0,0,Standard,0,0
sample_0308,-83.38438037,33.95567094,Single family (no garage),OCCUP,one,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077426?filename=communitymapuga/attachments/1468084084712.jpg,1,0,1,Standard,0,0
sample_0309,-83.39130825,33.95566414,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Good,http://classic.ona.io/api/v1/files/2077427?filename=communitymapuga/attachments/1468079979082.jpg,4,0,4,Dilapidated,2,0
sample_0310,-83.39590993,33.95581685,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077428?filename=communitymapuga/attachments/1468081451363.jpg,0,0,0,Standard,0,0
sample_0311,-83.38342681,33.95532623,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077429?filename=communitymapuga/attachments/1468084632609.jpg,1,0,1,Standard,0,1
sample_0312,-83.38734286,33.95548308,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Good,http://classic.ona.io/api/v1/files/2077430?filename=communitymapuga/attachments/1468080151347.jpg,4,0,4,Dilapidated,1,1
sample_0313,-83.39490167,33.95584144,Duplex,OCCUP,one,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077431?filename=communitymapuga/attachments/1468074326852.jpg,5,0,5,Dilapidated,0,0
sample_0314,-83.38931706,33.95563663,Single family (no garage),OCCUP,one,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077435?filename=communitymapuga/attachments/1468080374232.jpg,7,0,7,Dilapidated,0,1
sample_0315,-83.39339135,33.95573729,Duplex,VACANT1,two,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Poor,http://classic.ona.io/api/v1/files/2077438?filename=communitymapuga/attachments/1468074587851.jpg,7,2,9,Dilapidated,1,1
sample_0316,-83.38236545,33.95574263,Single family (no garage),OCCUP,one,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Good,http://classic.ona.io/api/v1/files/2077443?filename=communitymapuga/attachments/1468080621914.jpg,7,0,7,Dilapidated,2,0
sample_0317,-83.39184677,33.95591877,Single family (no garage),VACANT1,one,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Fair,http://classic.ona.io/api/v1/files/2077446?filename=communitymapuga/attachments/1468082651084.jpg,4,1,5,Dilapidated,0,0
sample_0318,-83.39362107,33.95566917,Duplex,OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2077447?filename=communitymapuga/attachments/1468074753138.jpg,1,0,1,Standard,0,0
sample_0319,-83.39049699,33.95585255,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,http://classic.ona.io/api/v1/files/2077450?filename=communitymapuga/attachments/1468082919213.jpg,1,1,2,Substandard,1,1
sample_0320,-83.3860827,33.9557793,Single family (garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2077451?filename=communitymapuga/attachments/1468083168332.jpg,2,0,2,Substandard,1,0
